tweet_id,retweet_count,favorite_count,text_letters_num,tweet_day,tweet_month,tweet_year
736010884653420544,3135,8168,115,Fri,May,2016
735991953473572864,1214,3730,75,Fri,May,2016
735648611367784448,1160,4146,40,Thu,May,2016
735635087207878657,2474,6405,76,Thu,May,2016
735274964362878976,5348,13488,116,Wed,May,2016
735256018284875776,933,3458,91,Tue,May,2016
735137028879360001,1020,3233,120,Tue,May,2016
734912297295085568,545,2837,82,Tue,May,2016
734787690684657664,6635,13019,70,Mon,May,2016
734776360183431168,571,2602,115,Mon,May,2016
734559631394082816,416,1543,110,Mon,May,2016
733828123016450049,818,3709,89,Sat,May,2016
733822306246479872,1063,3792,79,Sat,May,2016
733482008106668032,993,3261,44,Fri,May,2016
733460102733135873,1342,4349,95,Fri,May,2016
733109485275860992,17716,50998,50,Thu,May,2016
732732193018155009,559,2521,64,Wed,May,2016
732726085725589504,927,3663,116,Wed,May,2016
732585889486888962,815,3805,96,Tue,May,2016
732375214819057664,2650,8377,113,Tue,May,2016
732005617171337216,5742,15456,70,Mon,May,2016
731285275100512256,1032,3616,72,Sat,May,2016
731156023742988288,1339,3967,97,Fri,May,2016
730924654643314689,2082,6346,116,Fri,May,2016
730573383004487680,2259,5088,67,Thu,May,2016
730427201120833536,1100,3588,98,Wed,May,2016
730211855403241472,1108,3960,84,Wed,May,2016
730196704625098752,2025,5041,116,Wed,May,2016
729854734790754305,1184,4181,111,Tue,May,2016
729838605770891264,405,1764,43,Tue,May,2016
729823566028484608,1304,4127,54,Tue,May,2016
729463711119904772,2434,6005,58,Mon,May,2016
729113531270991872,344,1951,26,Sun,May,2016
728986383096946689,857,3263,116,Sat,May,2016
728760639972315136,1789,4838,73,Sat,May,2016
728751179681943552,709,2872,57,Sat,May,2016
728653952833728512,1086,3422,83,Fri,May,2016
728409960103686147,2103,5076,115,Fri,May,2016
728387165835677696,1005,3799,113,Fri,May,2016
728046963732717569,1239,4455,81,Thu,May,2016
728035342121635841,1753,4706,60,Thu,May,2016
728015554473250816,1157,4240,75,Thu,May,2016
727685679342333952,665,3039,96,Wed,May,2016
727644517743104000,1831,6102,55,Tue,May,2016
727524757080539137,1280,4621,96,Tue,May,2016
727314416056803329,786,3448,93,Tue,May,2016
727286334147182592,856,3147,111,Mon,May,2016
727175381690781696,1450,4022,93,Mon,May,2016
727155742655025152,1396,3765,127,Mon,May,2016
726935089318363137,2577,7121,71,Mon,May,2016
726887082820554753,1585,3969,113,Sun,May,2016
726828223124897792,1046,3674,115,Sun,May,2016
726224900189511680,1203,4562,116,Sat,Apr,2016
725842289046749185,2783,7282,101,Fri,Apr,2016
725786712245440512,1428,4303,103,Thu,Apr,2016
725729321944506368,1876,5366,114,Thu,Apr,2016
725458796924002305,654,1456,123,Wed,Apr,2016
724983749226668032,1369,3839,116,Tue,Apr,2016
724771698126512129,674,2455,46,Tue,Apr,2016
724405726123311104,1724,5480,98,Mon,Apr,2016
724049859469295616,1856,4463,89,Sun,Apr,2016
724046343203856385,589,2750,98,Sun,Apr,2016
724004602748780546,1647,4326,70,Sat,Apr,2016
723912936180330496,1291,4028,85,Sat,Apr,2016
723688335806480385,3121,7949,64,Sat,Apr,2016
723673163800948736,934,3125,85,Sat,Apr,2016
723179728551723008,1967,5465,109,Thu,Apr,2016
722974582966214656,1646,4232,40,Thu,Apr,2016
722613351520608256,1720,5131,110,Wed,Apr,2016
721503162398597120,1966,4806,35,Sun,Apr,2016
721001180231503872,646,2615,131,Fri,Apr,2016
720785406564900865,804,3221,104,Fri,Apr,2016
720775346191278080,710,2568,87,Fri,Apr,2016
720415127506415616,1577,4274,64,Thu,Apr,2016
720389942216527872,2639,6608,85,Wed,Apr,2016
720340705894408192,1027,2965,119,Wed,Apr,2016
720059472081784833,1175,4019,124,Wed,Apr,2016
720043174954147842,2103,5072,137,Wed,Apr,2016
719991154352222208,1832,4992,140,Tue,Apr,2016
719704490224398336,1515,4707,107,Tue,Apr,2016
719551379208073216,2026,5227,118,Mon,Apr,2016
719367763014393856,777,2880,142,Mon,Apr,2016
719339463458033665,1309,4554,122,Mon,Apr,2016
719332531645071360,1000,3533,140,Mon,Apr,2016
718971898235854848,1147,3607,72,Sun,Apr,2016
718939241951195136,1849,5414,102,Sat,Apr,2016
718631497683582976,8463,19497,138,Sat,Apr,2016
718613305783398402,503,2518,124,Sat,Apr,2016
718540630683709445,1064,2556,61,Fri,Apr,2016
718460005985447936,549,2788,139,Fri,Apr,2016
718454725339934721,1584,5032,139,Fri,Apr,2016
718246886998687744,521,1994,132,Fri,Apr,2016
718234618122661888,1056,4004,128,Fri,Apr,2016
717841801130979328,621,2538,84,Wed,Apr,2016
717790033953034240,1185,2983,130,Wed,Apr,2016
717537687239008257,1927,5939,139,Wed,Apr,2016
717428917016076293,473,1663,87,Tue,Apr,2016
717421804990701568,877,3257,130,Tue,Apr,2016
717047459982213120,2009,6479,136,Mon,Apr,2016
717009362452090881,1021,3372,111,Mon,Apr,2016
716802964044845056,1240,4433,83,Mon,Apr,2016
716791146589110272,1603,7441,144,Mon,Apr,2016
716730379797970944,449,1274,104,Sun,Apr,2016
716447146686459905,6195,13517,96,Sun,Apr,2016
716439118184652801,219,2444,117,Sun,Apr,2016
716285507865542656,1137,2873,64,Sat,Apr,2016
716080869887381504,2013,6952,72,Sat,Apr,2016
715928423106027520,917,3295,98,Fri,Apr,2016
715758151270801409,1500,3850,122,Fri,Apr,2016
715733265223708672,1769,4829,137,Fri,Apr,2016
715704790270025728,594,2891,102,Fri,Apr,2016
715696743237730304,1351,4032,139,Fri,Apr,2016
715680795826982913,1702,4477,68,Thu,Mar,2016
715360349751484417,1651,5658,87,Thu,Mar,2016
715342466308784130,719,3138,138,Thu,Mar,2016
715220193576927233,686,2501,126,Wed,Mar,2016
715200624753819648,1980,5299,119,Wed,Mar,2016
715009755312439296,1295,4308,113,Wed,Mar,2016
714982300363173890,1080,3881,114,Wed,Mar,2016
714962719905021952,4482,7610,87,Tue,Mar,2016
714957620017307648,1485,4269,140,Tue,Mar,2016
714631576617938945,1053,3380,137,Tue,Mar,2016
714606013974974464,970,3754,91,Tue,Mar,2016
714485234495041536,1213,2797,75,Mon,Mar,2016
714258258790387713,753,3131,143,Mon,Mar,2016
714251586676113411,876,3381,79,Mon,Mar,2016
714214115368108032,922,2351,69,Sun,Mar,2016
714141408463036416,1473,4464,137,Sun,Mar,2016
713919462244790272,815,3393,133,Sun,Mar,2016
713909862279876608,568,1981,93,Sun,Mar,2016
713900603437621249,774,2941,93,Sun,Mar,2016
713761197720473600,1442,5048,127,Sat,Mar,2016
713411074226274305,1360,4570,134,Fri,Mar,2016
713177543487135744,2962,7461,104,Fri,Mar,2016
713175907180089344,1530,4613,121,Fri,Mar,2016
712809025985978368,7060,19189,63,Thu,Mar,2016
712717840512598017,5249,12778,104,Wed,Mar,2016
712668654853337088,1274,4307,107,Wed,Mar,2016
712438159032893441,1641,5514,138,Wed,Mar,2016
712309440758808576,25,252,140,Tue,Mar,2016
712097430750289920,1089,3925,94,Tue,Mar,2016
712092745624633345,940,3045,138,Tue,Mar,2016
712085617388212225,507,3368,104,Tue,Mar,2016
712065007010385924,659,2346,138,Mon,Mar,2016
711998809858043904,131,0,97,Mon,Mar,2016
711968124745228288,2429,8347,106,Mon,Mar,2016
711743778164514816,1033,2940,140,Mon,Mar,2016
711732680602345472,4338,9194,77,Mon,Mar,2016
711694788429553666,19231,33987,53,Sun,Mar,2016
711652651650457602,963,4002,88,Sun,Mar,2016
711363825979756544,1189,3794,52,Sun,Mar,2016
711306686208872448,769,3424,137,Sat,Mar,2016
711008018775851008,646,3099,139,Sat,Mar,2016
710997087345876993,1456,4715,108,Sat,Mar,2016
710844581445812225,724,2640,102,Fri,Mar,2016
710833117892898816,559,2786,120,Fri,Mar,2016
710658690886586372,591,2390,108,Fri,Mar,2016
710609963652087808,2479,4965,114,Thu,Mar,2016
710588934686908417,1963,4701,94,Thu,Mar,2016
710296729921429505,776,2454,82,Thu,Mar,2016
710283270106132480,541,2217,104,Thu,Mar,2016
710272297844797440,1315,4704,138,Thu,Mar,2016
710269109699739648,1182,2487,82,Thu,Mar,2016
710153181850935296,935,3008,135,Wed,Mar,2016
710140971284037632,932,2865,120,Wed,Mar,2016
710117014656950272,2095,5694,135,Wed,Mar,2016
709918798883774466,1118,3096,140,Wed,Mar,2016
709901256215666688,105,696,140,Wed,Mar,2016
709852847387627521,1255,3633,77,Tue,Mar,2016
709566166965075968,1263,3667,130,Tue,Mar,2016
709556954897764353,1115,3409,131,Tue,Mar,2016
709519240576036864,245,1541,139,Mon,Mar,2016
709449600415961088,605,2314,140,Mon,Mar,2016
709409458133323776,722,2710,79,Mon,Mar,2016
709225125749587968,599,2497,131,Mon,Mar,2016
709207347839836162,6144,13029,88,Mon,Mar,2016
709198395643068416,671,2511,144,Mon,Mar,2016
709179584944730112,699,2078,83,Mon,Mar,2016
709158332880297985,440,2116,138,Sun,Mar,2016
709042156699303936,1722,4929,140,Sun,Mar,2016
708853462201716736,691,1855,126,Sun,Mar,2016
708845821941387268,944,3093,137,Sun,Mar,2016
708834316713893888,530,1754,138,Sun,Mar,2016
708810915978854401,7300,17082,111,Sun,Mar,2016
708738143638450176,860,2843,107,Sat,Mar,2016
708711088997666817,756,2646,75,Sat,Mar,2016
708479650088034305,704,2642,118,Sat,Mar,2016
708469915515297792,860,3202,132,Sat,Mar,2016
708400866336894977,10656,16566,78,Fri,Mar,2016
708356463048204288,1393,3732,137,Fri,Mar,2016
708349470027751425,771,2435,107,Fri,Mar,2016
708149363256774660,1610,4427,118,Fri,Mar,2016
708130923141795840,880,3516,140,Fri,Mar,2016
708119489313951744,1028,2777,99,Fri,Mar,2016
708109389455101952,568,2001,133,Fri,Mar,2016
708026248782585858,2011,4520,129,Thu,Mar,2016
707995814724026368,1179,3245,140,Thu,Mar,2016
707983188426153984,2,51,139,Thu,Mar,2016
707969809498152960,1019,2798,140,Thu,Mar,2016
707776935007539200,994,3404,140,Thu,Mar,2016
707741517457260545,644,2586,140,Thu,Mar,2016
707738799544082433,2607,4247,110,Thu,Mar,2016
707693576495472641,1050,3558,109,Wed,Mar,2016
707629649552134146,928,2671,130,Wed,Mar,2016
707610948723478529,6737,17575,121,Wed,Mar,2016
707420581654872064,725,2359,140,Wed,Mar,2016
707411934438625280,622,2372,128,Wed,Mar,2016
707387676719185920,1363,3630,139,Wed,Mar,2016
707377100785885184,1135,3399,140,Wed,Mar,2016
707315916783140866,674,2566,122,Tue,Mar,2016
707297311098011648,831,2875,139,Tue,Mar,2016
707059547140169728,710,2677,128,Tue,Mar,2016
707038192327901184,832,2267,117,Tue,Mar,2016
707021089608753152,1436,4218,120,Tue,Mar,2016
707014260413456384,624,2387,133,Tue,Mar,2016
706904523814649856,8242,15115,120,Mon,Mar,2016
706901761596989440,626,2143,134,Mon,Mar,2016
706681918348251136,1018,3450,135,Mon,Mar,2016
706644897839910912,1154,2674,140,Mon,Mar,2016
706593038911545345,658,2235,102,Sun,Mar,2016
706538006853918722,1485,3587,140,Sun,Mar,2016
706516534877929472,1085,3211,126,Sun,Mar,2016
706346369204748288,968,3577,90,Sun,Mar,2016
706310011488698368,8404,22127,107,Sun,Mar,2016
706291001778950144,491,1764,130,Sun,Mar,2016
706265994973601792,969,2834,139,Sat,Mar,2016
706169069255446529,2343,4046,71,Sat,Mar,2016
706166467411222528,1687,5332,133,Sat,Mar,2016
706153300320784384,401,1538,120,Sat,Mar,2016
705975130514706432,770,3220,137,Sat,Mar,2016
705970349788291072,932,3250,139,Sat,Mar,2016
705898680587526145,582,2456,140,Fri,Mar,2016
705786532653883392,551,2015,68,Fri,Mar,2016
705591895322394625,1214,3285,109,Fri,Mar,2016
705475953783398401,966,3059,103,Thu,Mar,2016
705442520700944385,1724,4608,90,Thu,Mar,2016
705428427625635840,1772,3953,139,Thu,Mar,2016
705239209544720384,781,3110,116,Thu,Mar,2016
705223444686888960,846,2669,64,Thu,Mar,2016
705102439679201280,536,2235,94,Wed,Mar,2016
705066031337840642,634,2253,135,Wed,Mar,2016
704871453724954624,1168,4426,53,Wed,Mar,2016
704859558691414016,573,2336,114,Wed,Mar,2016
704847917308362754,1613,5288,80,Wed,Mar,2016
704819833553219584,1043,2737,137,Wed,Mar,2016
704761120771465216,3048,6875,139,Tue,Mar,2016
704499785726889984,1052,3039,92,Tue,Mar,2016
704491224099647488,84,792,18,Tue,Mar,2016
704480331685040129,1110,3522,139,Tue,Mar,2016
704364645503647744,3734,8311,121,Mon,Feb,2016
704347321748819968,364,1652,139,Mon,Feb,2016
704134088924532736,493,1563,87,Mon,Feb,2016
704113298707505153,592,1922,140,Mon,Feb,2016
704054845121142784,952,3031,82,Sun,Feb,2016
703774238772166656,488,1907,63,Sun,Feb,2016
703769065844768768,1199,3404,128,Sun,Feb,2016
703631701117943808,722,2698,135,Sat,Feb,2016
703611486317502464,1591,4001,140,Sat,Feb,2016
703425003149250560,1451,3936,135,Sat,Feb,2016
703407252292673536,732,2542,76,Sat,Feb,2016
703382836347330562,1190,3641,111,Sat,Feb,2016
703356393781329922,405,1986,134,Fri,Feb,2016
703268521220972544,570,2039,65,Fri,Feb,2016
703079050210877440,3263,7682,139,Fri,Feb,2016
703041949650034688,13203,27341,125,Fri,Feb,2016
702932127499816960,759,2689,137,Thu,Feb,2016
702899151802126337,477,1672,119,Thu,Feb,2016
702684942141153280,1137,3342,88,Thu,Feb,2016
702671118226825216,589,2285,148,Thu,Feb,2016
702598099714314240,3608,12646,132,Wed,Feb,2016
702539513671897089,1007,2982,136,Wed,Feb,2016
702332542343577600,1642,3311,103,Wed,Feb,2016
702321140488925184,1087,3404,73,Wed,Feb,2016
702276748847800320,805,2567,86,Tue,Feb,2016
702217446468493312,1403,4981,112,Tue,Feb,2016
701981390485725185,1045,3578,83,Tue,Feb,2016
701952816642965504,1076,3966,140,Tue,Feb,2016
701889187134500865,1448,3678,115,Mon,Feb,2016
701805642395348998,1781,3560,132,Mon,Feb,2016
701601587219795968,480,2166,140,Mon,Feb,2016
701570477911896070,978,2922,139,Mon,Feb,2016
701545186879471618,644,2761,136,Sun,Feb,2016
701214700881756160,5379,12669,103,Sun,Feb,2016
700890391244103680,603,2296,138,Sat,Feb,2016
700864154249383937,644,2685,104,Sat,Feb,2016
700847567345688576,526,2522,134,Sat,Feb,2016
700796979434098688,1008,2526,137,Fri,Feb,2016
700747788515020802,9855,23712,139,Fri,Feb,2016
700518061187723268,846,2733,102,Fri,Feb,2016
700505138482569216,598,2375,86,Fri,Feb,2016
700462010979500032,1894,4295,138,Thu,Feb,2016
700167517596164096,784,2740,65,Thu,Feb,2016
700151421916807169,700,2317,112,Thu,Feb,2016
700143752053182464,2884,7816,140,Thu,Feb,2016
700062718104104960,731,2749,138,Wed,Feb,2016
700029284593901568,613,2150,138,Wed,Feb,2016
700002074055016451,1413,3440,140,Wed,Feb,2016
699801817392291840,1011,3182,118,Wed,Feb,2016
699788877217865730,525,2316,94,Wed,Feb,2016
699779630832685056,1311,2873,48,Wed,Feb,2016
699775878809702401,637,2028,140,Wed,Feb,2016
699691744225525762,4846,10638,140,Tue,Feb,2016
699446877801091073,2750,6172,129,Tue,Feb,2016
699434518667751424,534,2247,101,Tue,Feb,2016
699423671849451520,348,1425,78,Tue,Feb,2016
699413908797464576,647,2152,138,Tue,Feb,2016
699370870310113280,459,1957,139,Mon,Feb,2016
699323444782047232,910,3284,83,Mon,Feb,2016
699088579889332224,664,2329,139,Mon,Feb,2016
699079609774645248,690,2547,117,Mon,Feb,2016
699072405256409088,1251,3119,52,Mon,Feb,2016
699060279947165696,1899,3922,74,Mon,Feb,2016
699036661657767936,1259,2702,76,Mon,Feb,2016
698989035503689728,1034,3502,91,Sun,Feb,2016
698953797952008193,956,2802,140,Sun,Feb,2016
698907974262222848,658,2636,83,Sun,Feb,2016
698710712454139905,717,2567,110,Sun,Feb,2016
698703483621523456,399,1507,116,Sun,Feb,2016
698635131305795584,356,1338,134,Sat,Feb,2016
698549713696649216,651,2413,127,Sat,Feb,2016
698355670425473025,477,1941,138,Sat,Feb,2016
698342080612007937,996,2346,140,Sat,Feb,2016
698262614669991936,2116,4932,130,Fri,Feb,2016
698195409219559425,6274,17401,144,Fri,Feb,2016
698178924120031232,782,2916,140,Fri,Feb,2016
697995514407682048,351,1588,80,Fri,Feb,2016
697990423684476929,1363,3413,140,Fri,Feb,2016
697943111201378304,722,2490,126,Fri,Feb,2016
697881462549430272,1255,3131,126,Thu,Feb,2016
697630435728322560,567,1819,124,Thu,Feb,2016
697616773278015490,1066,3274,92,Thu,Feb,2016
697596423848730625,1327,3152,117,Thu,Feb,2016
697575480820686848,524,2119,71,Thu,Feb,2016
697516214579523584,1187,2153,65,Wed,Feb,2016
697482927769255936,707,2509,140,Wed,Feb,2016
697463031882764288,1456,3540,92,Wed,Feb,2016
697270446429966336,1964,4851,138,Wed,Feb,2016
697259378236399616,1049,3419,123,Wed,Feb,2016
697255105972801536,1218,3138,137,Wed,Feb,2016
697242256848379904,703,2611,130,Wed,Feb,2016
696900204696625153,1074,3302,105,Tue,Feb,2016
696894894812565505,708,2429,129,Tue,Feb,2016
696886256886657024,1897,5027,59,Tue,Feb,2016
696877980375769088,744,2530,129,Tue,Feb,2016
696754882863349760,376,1538,140,Mon,Feb,2016
696744641916489729,987,2149,126,Mon,Feb,2016
696713835009417216,678,2464,117,Mon,Feb,2016
696518437233913856,1788,4037,47,Mon,Feb,2016
696490539101908992,151,1267,101,Mon,Feb,2016
696488710901260288,1084,2639,46,Mon,Feb,2016
696405997980676096,1203,3340,139,Sun,Feb,2016
696100768806522880,700,2011,124,Sat,Feb,2016
695816827381944320,1229,3121,84,Sat,Feb,2016
695794761660297217,818,3303,102,Sat,Feb,2016
695767669421768709,790,1944,101,Sat,Feb,2016
695629776980148225,2213,4734,108,Fri,Feb,2016
695446424020918272,1908,4543,123,Fri,Feb,2016
695409464418041856,3763,8983,134,Fri,Feb,2016
695314793360662529,1542,3775,126,Thu,Feb,2016
695095422348574720,649,2742,82,Thu,Feb,2016
695074328191332352,1167,2954,131,Thu,Feb,2016
695064344191721472,633,1670,138,Thu,Feb,2016
695051054296211456,830,2762,140,Thu,Feb,2016
694925794720792577,961,2797,125,Wed,Feb,2016
694905863685980160,979,2860,136,Wed,Feb,2016
694669722378485760,15228,37116,139,Tue,Feb,2016
694356675654983680,300,1567,135,Tue,Feb,2016
694352839993344000,654,2126,147,Tue,Feb,2016
694342028726001664,507,1633,119,Tue,Feb,2016
694329668942569472,524,2084,109,Tue,Feb,2016
694206574471057408,2138,4343,137,Mon,Feb,2016
694183373896572928,980,3060,132,Mon,Feb,2016
694001791655137281,1085,3526,140,Mon,Feb,2016
693993230313091072,424,1945,125,Mon,Feb,2016
693942351086120961,386,1803,139,Sun,Jan,2016
693647888581312512,623,2805,110,Sun,Jan,2016
693644216740769793,131,1396,135,Sun,Jan,2016
693642232151285760,433,2635,133,Sun,Jan,2016
693629975228977152,838,2546,82,Sun,Jan,2016
693622659251335168,389,1604,102,Sun,Jan,2016
693590843962331137,2078,5253,139,Sun,Jan,2016
693582294167244802,268,1709,118,Sat,Jan,2016
693486665285931008,667,1848,123,Sat,Jan,2016
693280720173801472,1302,3499,143,Sat,Jan,2016
693267061318012928,856,2478,114,Sat,Jan,2016
693262851218264065,524,2323,97,Sat,Jan,2016
693231807727280129,769,2982,140,Sat,Jan,2016
693155686491000832,3378,8176,105,Fri,Jan,2016
693109034023534592,647,1784,99,Fri,Jan,2016
693095443459342336,486,1949,134,Fri,Jan,2016
692919143163629568,789,2766,136,Fri,Jan,2016
692905862751522816,923,2532,87,Fri,Jan,2016
692901601640583168,633,1851,47,Fri,Jan,2016
692894228850999298,851,2368,139,Fri,Jan,2016
692828166163931137,924,2997,86,Thu,Jan,2016
692752401762250755,3824,7089,92,Thu,Jan,2016
692568918515392513,1618,4523,140,Thu,Jan,2016
692535307825213440,1432,3315,89,Thu,Jan,2016
692530551048294401,438,1917,140,Thu,Jan,2016
692423280028966913,240,1534,103,Wed,Jan,2016
692417313023332352,3667,9693,140,Wed,Jan,2016
692187005137076224,861,2626,139,Wed,Jan,2016
692158366030913536,830,2230,129,Wed,Jan,2016
692142790915014657,414,1709,108,Wed,Jan,2016
692041934689402880,1343,3533,86,Tue,Jan,2016
692017291282812928,1004,2979,139,Tue,Jan,2016
691820333922455552,1751,4100,140,Tue,Jan,2016
691793053716221953,4435,8439,124,Tue,Jan,2016
691756958957883396,1071,3002,75,Mon,Jan,2016
691675652215414786,530,2022,114,Mon,Jan,2016
691483041324204033,593,2472,144,Mon,Jan,2016
691459709405118465,1214,4210,101,Mon,Jan,2016
691444869282295808,889,2754,64,Mon,Jan,2016
691416866452082688,8067,20057,107,Mon,Jan,2016
691321916024623104,693,2675,109,Sun,Jan,2016
691096613310316544,929,3069,140,Sun,Jan,2016
691090071332753408,353,1779,71,Sun,Jan,2016
690989312272396288,3021,6126,96,Sat,Jan,2016
690959652130045952,1322,3724,139,Sat,Jan,2016
690938899477221376,2100,4275,96,Sat,Jan,2016
690932576555528194,1081,3409,100,Sat,Jan,2016
690735892932222976,1341,3937,102,Sat,Jan,2016
690728923253055490,542,2259,108,Sat,Jan,2016
690690673629138944,845,2416,110,Sat,Jan,2016
690649993829576704,293,1361,95,Fri,Jan,2016
690607260360429569,17,305,21,Fri,Jan,2016
690597161306841088,636,2040,143,Fri,Jan,2016
690400367696297985,475,1948,140,Fri,Jan,2016
690374419777196032,906,3396,140,Fri,Jan,2016
690360449368465409,942,2750,113,Fri,Jan,2016
690348396616552449,543,1568,109,Fri,Jan,2016
690248561355657216,434,1747,137,Thu,Jan,2016
690021994562220032,1093,2896,117,Thu,Jan,2016
690015576308211712,780,2606,138,Thu,Jan,2016
690005060500217858,1784,3809,90,Thu,Jan,2016
689999384604450816,394,1484,103,Thu,Jan,2016
689993469801164801,478,1516,130,Thu,Jan,2016
689977555533848577,470,1423,88,Thu,Jan,2016
689905486972461056,729,2515,140,Wed,Jan,2016
689877686181715968,1244,3148,107,Wed,Jan,2016
689835978131935233,793,2250,147,Wed,Jan,2016
689661964914655233,978,3326,110,Wed,Jan,2016
689659372465688576,4085,10757,137,Wed,Jan,2016
689623661272240129,677,2314,105,Wed,Jan,2016
689599056876867584,5839,12068,102,Wed,Jan,2016
689557536375177216,484,2128,51,Tue,Jan,2016
689517482558820352,1512,3533,113,Tue,Jan,2016
689289219123089408,994,2346,122,Tue,Jan,2016
689283819090870273,1161,3416,136,Tue,Jan,2016
689280876073582592,752,2072,106,Tue,Jan,2016
689275259254616065,259,1201,139,Tue,Jan,2016
689255633275777024,1141,2657,124,Tue,Jan,2016
689154315265683456,1056,3183,139,Mon,Jan,2016
689143371370250240,539,2101,140,Mon,Jan,2016
688916208532455424,918,2845,93,Mon,Jan,2016
688908934925697024,818,2197,78,Mon,Jan,2016
688898160958271489,833,2187,104,Mon,Jan,2016
688894073864884227,733,2328,126,Mon,Jan,2016
688828561667567616,393,1434,139,Sun,Jan,2016
688804835492233216,205,1004,96,Sun,Jan,2016
688789766343622656,699,2309,140,Sun,Jan,2016
688547210804498433,739,2716,91,Sun,Jan,2016
688519176466644993,775,2405,97,Sun,Jan,2016
688385280030670848,4702,9645,94,Sat,Jan,2016
688211956440801280,877,2318,82,Sat,Jan,2016
688179443353796608,619,2203,136,Sat,Jan,2016
688116655151435777,823,2941,139,Fri,Jan,2016
688064179421470721,380,1802,87,Fri,Jan,2016
687841446767013888,2670,5679,78,Fri,Jan,2016
687826841265172480,1188,2838,116,Fri,Jan,2016
687818504314159109,1003,2598,75,Fri,Jan,2016
687807801670897665,742,2494,143,Fri,Jan,2016
687732144991551489,696,1836,111,Thu,Jan,2016
687704180304273409,884,2541,105,Thu,Jan,2016
687664829264453632,536,2012,139,Thu,Jan,2016
687494652870668288,606,1977,71,Thu,Jan,2016
687480748861947905,253,1658,56,Thu,Jan,2016
687476254459715584,562,2054,86,Thu,Jan,2016
687460506001633280,570,2133,140,Thu,Jan,2016
687399393394311168,663,1966,123,Wed,Jan,2016
687317306314240000,9650,20876,140,Wed,Jan,2016
687312378585812992,2007,4533,98,Wed,Jan,2016
687127927494963200,2419,5673,74,Wed,Jan,2016
687124485711986689,526,2254,137,Wed,Jan,2016
687109925361856513,2605,6043,119,Wed,Jan,2016
687102708889812993,1041,2428,140,Wed,Jan,2016
687096057537363968,636,2336,125,Wed,Jan,2016
686947101016735744,3357,8954,137,Tue,Jan,2016
686760001961103360,1457,3660,103,Tue,Jan,2016
686749460672679938,1541,3610,137,Tue,Jan,2016
686730991906516992,1267,4318,65,Tue,Jan,2016
686683045143953408,849,2919,120,Mon,Jan,2016
686618349602762752,1441,3833,130,Mon,Jan,2016
686606069955735556,574,1973,139,Mon,Jan,2016
686394059078897668,716,1807,134,Mon,Jan,2016
686386521809772549,928,3385,143,Mon,Jan,2016
686377065986265092,594,2296,90,Mon,Jan,2016
686358356425093120,717,2282,139,Mon,Jan,2016
686286779679375361,1756,4152,101,Sun,Jan,2016
686050296934563840,767,2290,133,Sun,Jan,2016
686035780142297088,128,1202,136,Sun,Jan,2016
686034024800862208,1226,3232,109,Sun,Jan,2016
686007916130873345,447,2581,87,Sun,Jan,2016
686003207160610816,674,1893,133,Sun,Jan,2016
685973236358713344,552,2195,139,Sat,Jan,2016
685943807276412928,634,1688,140,Sat,Jan,2016
685906723014619143,3079,7812,81,Sat,Jan,2016
685681090388975616,134,2111,130,Sat,Jan,2016
685667379192414208,603,2435,136,Sat,Jan,2016
685663452032069632,1545,3383,109,Sat,Jan,2016
685641971164143616,827,3047,108,Sat,Jan,2016
685547936038666240,16601,34251,98,Fri,Jan,2016
685532292383666176,1218,3155,132,Fri,Jan,2016
685325112850124800,4211,9848,111,Fri,Jan,2016
685321586178670592,680,2751,93,Fri,Jan,2016
685315239903100929,1145,3477,98,Fri,Jan,2016
685307451701334016,465,2152,140,Fri,Jan,2016
685268753634967552,1272,3222,135,Fri,Jan,2016
685198997565345792,702,2424,140,Thu,Jan,2016
685169283572338688,1503,4252,140,Thu,Jan,2016
684969860808454144,398,2461,140,Thu,Jan,2016
684959798585110529,3311,7079,137,Thu,Jan,2016
684940049151070208,1101,3344,138,Thu,Jan,2016
684926975086034944,492,3635,140,Thu,Jan,2016
684914660081053696,1548,3650,88,Thu,Jan,2016
684902183876321280,561,1957,137,Thu,Jan,2016
684880619965411328,867,2184,139,Wed,Jan,2016
684830982659280897,22833,36384,99,Wed,Jan,2016
684800227459624960,1056,2825,139,Wed,Jan,2016
684594889858887680,3731,9267,116,Wed,Jan,2016
684588130326986752,1489,4269,80,Wed,Jan,2016
684567543613382656,1298,3129,140,Wed,Jan,2016
684538444857667585,1008,2741,120,Wed,Jan,2016
684481074559381504,1235,4034,140,Tue,Jan,2016
684460069371654144,587,2062,140,Tue,Jan,2016
684241637099323392,3506,8468,61,Tue,Jan,2016
684225744407494656,224,1280,126,Tue,Jan,2016
684222868335505415,1455,3979,140,Tue,Jan,2016
684200372118904832,1085,2245,140,Tue,Jan,2016
684195085588783105,548,1990,68,Tue,Jan,2016
684188786104872960,1243,3616,140,Tue,Jan,2016
684177701129875456,710,2096,124,Tue,Jan,2016
684147889187209216,1578,3095,126,Mon,Jan,2016
684122891630342144,499,2073,136,Mon,Jan,2016
684097758874210310,1520,4271,90,Mon,Jan,2016
683857920510050305,1181,3952,136,Mon,Jan,2016
683852578183077888,370,2007,137,Mon,Jan,2016
683849932751646720,1037,2720,115,Mon,Jan,2016
683834909291606017,1170,2720,143,Mon,Jan,2016
683828599284170753,1121,2914,135,Mon,Jan,2016
683773439333797890,1433,3473,139,Sun,Jan,2016
